reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,sortOrder,appId
gp:AOqpTOErUKGfn163T4f4eu3wjYVva2MzQRtwTD2rS7SZ-EQ7BWHYl56GYcciATwM1c86OO9iVAG1Q12XcIEEgA,Han Yip,https://play-lh.googleusercontent.com/a-/AOh14Gg-hK5jeTHrsPkfny1xBQXY7XQMYIbGLUvbVMIm,Forced to get a Clubcard because Tesco raised all their prices otherwise. Now I have to use this app at the checkout so that all my purchases are tracked.,1,1,19.28.1,2022-03-16 11:32:18,,,newest,com.tesco.grocery.view
gp:AOqpTOGvyHtvi2ByNYnDujPxEcNstrU7WIq6M0S5Nc4PpMT0Jq-N-fYFcc6MDUy1o-Xz_1tP4yOJMzLEa-ZIjQ,Pam Gatland,https://play-lh.googleusercontent.com/a-/AOh14GiImvxeVFWEzpGLbVkTpgXFXMfy2D2Mg6IeTkgyE_k,Since the 2nd authentication came into force it's asking me to verify through my tesco bank app but this won't work on my phone as its too old & there's no option for me to change this to receiving text messages. Will have to stop using my tesco credit card.,1,1,19.29.0,2022-03-16 08:56:34,,,newest,com.tesco.grocery.view
gp:AOqpTOFf8_sNash-inL9Nekpfgz3UbhjX9f4xniimQHFkLP0cVVo26p3dq9GOXu6fYZXtq0BJO3WB9LPhCi7QA,Geoffrey Browne,https://play-lh.googleusercontent.com/a/AATXAJwM-GWnwPPcvtz0a_p0jHjJjLcgTEPevV-oZ_df=mo,I have always shopped at Tesco Stores the staff are very helpful professional. Always happy and smiling making you very welcome. The staff are the best trained Compered to the other supermarkets 5 stars,1,0,19.29.0,2022-03-16 02:40:51,,,newest,com.tesco.grocery.view
gp:AOqpTOHDd3KFqRbLRxMSsmZZXPF4jzKNE_Udwql_K_VUKpsdJWs_nPWEX9ZBAS6EtTNnEZG1ZxKpi2ROgTIOwQ,David Watson,https://play-lh.googleusercontent.com/a/AATXAJxd3yKFvAMnAR-EKfyIfoRH7z3O_b9q5ubVvTQK=mo,"First screen of app no longer shows upcoming order. Only orders that were delivered a month ago. Therefore updated delivery times cannot be displayed. Tried uninstalling and reinstalling but can't get it to work properly. Been onto customer services, no help.",1,1,19.28.1,2022-03-15 18:58:26,,,newest,com.tesco.grocery.view
gp:AOqpTOGwzyNhK8zk1MEDm28yuTeKwsYmpaTr6_qiC-gOAtWRup-165M3V4pihtpeWSpnb4FULR0E8lQ4V0hhwQ,A Google user,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Really difficult to navigate since it has been changed,1,0,19.28.1,2022-03-15 16:15:08,,,newest,com.tesco.grocery.view
gp:AOqpTOEnv6zPG2xbyBHcyJ-dvO3Fgw688rA1-5zTIy3yz2SGsqd2wIhvhXSerRGwO1oQsvcAav0WL2f1Lg9KQg,Mandy Bradbury,https://play-lh.googleusercontent.com/a-/AOh14GijkDCcP3PHwwd-tgT5ZvVO0c6MD-xtY3u8eMlNMg,I've been trying to register for over a week and it's still saying something went wrong why cant I register my details are correct .,1,0,19.29.0,2022-03-15 12:52:26,,,newest,com.tesco.grocery.view
gp:AOqpTOGsMD5WVJQeGYdlytbwcCv24_Qzxv_tw0Lo88NHUsukRdNo5s24F2I4rbnJDraj-mjFC1G0zuxp4JyanQ,AS SZ,https://play-lh.googleusercontent.com/a/AATXAJz2IcW-ZWLfCrDXxUjmGebNro5kPJPDx3lHgvW3pQ=mo,"Is there anything more frustrating in an app or website than one that reverts you back to the beginning, each time you pop in & out of the app/website? This happens in the favourites list, even when the app continues to be open in the background. Until this is resolved, the experience is far from frictionless.",1,7,19.28.1,2022-03-15 10:21:19,,,newest,com.tesco.grocery.view
gp:AOqpTOFqiJD1MIEnh4JllJ4O0jrbEznuUt0NszqD4432RMC0Ku4x2Bap1XSlR8BKP34peGZo1ogYBtbMtBH_aw,Carl Buckley,https://play-lh.googleusercontent.com/a/AATXAJxEhxLLQbJVAgfKzWkENpOoa-Uj2KsgtuVJkMWN=mo,Real Time stock not updated and never in store even when it says items are . Still no delivery tracking after recent update 15/3/22,1,0,19.29.0,2022-03-15 08:31:06,,,newest,com.tesco.grocery.view
gp:AOqpTOEGAVYEpTusI5RbhhjLQ1tH096Sb6soSXixODxkKhmfDIjQuy3f2aOdAVomCvTSPRJskCPjQh5iaHx4zw,Benjamin Mann,https://play-lh.googleusercontent.com/a/AATXAJxwqYrZfsBEAsHyNW7EmMgM0auQ-CDIHtC0fqA7=mo,"This thing has one purpose. To display a fixed 2D barcode in a shop. And it won't do it without an internet connection. And it even blocks you from screenshotting the barcode. This is deeply hostile design. One single image file would be more useful than tens of MB of software, but I suppose that's not approved customer behaviour. (Google shouldn't allow this to be blocked either. I paid for this phone, it is not Google's or Tesco's property )",1,2,19.28.1,2022-03-14 21:13:57,,,newest,com.tesco.grocery.view
gp:AOqpTOH2ueojMR2voi586gh0fYCIs0f5MXjAYmcFiSxgeBdal4mP4H6ekHzcNvc3dZLSrgWUicbWsqjqq1Ku7A,roy graves,https://play-lh.googleusercontent.com/a-/AOh14GgadMK8gc5qPnr3ESPFZ_kNm4v2G6b858cECc2o,Goods first class service first class new banking arrangement NOT SUITABLE FOR OVER 80 now have to pay someone to help me to make payment also new credit card CANNOT MAKE WORK RWAG,1,0,19.28.1,2022-03-14 14:50:43,,,newest,com.tesco.grocery.view
gp:AOqpTOGXV9NZXOkOeTCyNqb_YuWsQ23b_nCw96I_UXMlW1BPuwQDbHHh8h7FyOBgRC4-dhtgsHNlGPkZt7qtjA,Ina Flory,https://play-lh.googleusercontent.com/a/AATXAJzSPZxXY7GAyIW_pNMP3ABSfoPJXLA90KKepQTL=mo,I have problems trying to amend my order. It is not very clear,1,0,19.28.1,2022-03-14 07:37:49,,,newest,com.tesco.grocery.view
gp:AOqpTOGEFZFLaSxAwZF54xcdfsBQmfhZk5lOupZ7s8jlwBjUe0l4B1brFiB-EmguD8jVdvCgcm84m4ZrGrLgDg,Jeremy Shaw,https://play-lh.googleusercontent.com/a/AATXAJx-QM5nvTWFlpqwJ16NdHaE7QTouIYq1cp-EvGu=mo,Misleading promo on Tesco website says app enables you to check stock at your store. It doesn't!,1,0,19.28.1,2022-03-13 16:16:52,,,newest,com.tesco.grocery.view
gp:AOqpTOGmXOGXRz8FJnk9dV77YllDZT1vL5Zc8bQl6miwBV3-GeYtJgkPKH0oNXfLi7zcn9VTC6wlKyRUomuYDw,Harry Booker,https://play-lh.googleusercontent.com/a-/AOh14Gg8fByj2UZuYqkNYlCmt63pY0kwLwCNA8PRZD9D,"Has an option to scan like you can on your phone in other supermarkets. Spent a full shop scanning and adding to basket on the app, go to checkout, scanned the qr.... Nothing, spoke to the lady on the till to be told that isn't how you can use the app. The scanning on this app is absolutely pointless",1,0,19.28.1,2022-03-13 10:38:08,,,newest,com.tesco.grocery.view
gp:AOqpTOG9c3Nc2rcr9FGCoUfGCrcBL3cgxfwK4-Szcd4tBwGR5Smcdeefb5k8MFVfp8G62VmBRnRo730I5-50pA,ASAP Enterprises,https://play-lh.googleusercontent.com/a-/AOh14GgMGMiKznVP66ZSxxTR4SXMGVYB6NGNANcREJOV,"UPDATE 6 MONTHS AFTER FIRST REVIEW. THIS APP SHOULD BE ZERO STARS! STILL NOTHING DONE!!! Accepting any substitute items should be included in the product box at the point of selecting the item. If you book a slot, pick your items from your ""usualls"", select the basket to go pay, the substitute option page does not even appear! Get on with it Tesco, it's doesn't take a genius to add this feature to the app!",1,22,19.28.1,2022-03-12 11:45:49,,,newest,com.tesco.grocery.view
gp:AOqpTOFnZdXsqsNLu91ILayh_Jjncks4_ZxWnQBL3tcaFz4pE_fzmz0hnOO4wcwiO1317ZarGMCeqehtM78cGg,Steve Vickers,https://play-lh.googleusercontent.com/a/AATXAJyrqK1rTXMgmyTPXedB40m-s1jq38PsnF3L998=mo,Generally an awful shopping experience,1,0,19.28.1,2022-03-11 22:59:09,,,newest,com.tesco.grocery.view
gp:AOqpTOF0jUTTP-hnL9hadU4keLE9HrGubuuzJVRng7DpU9snuHAyPkKQIGkKX3Xz-u5gEN9__jAensF6x7Oyug,Susan Thompson,https://play-lh.googleusercontent.com/a/AATXAJwpuc-g9c5BSZFfUOtIBe01Qf1IAvAFfcdkNioQ=mo,"Goods have gone up more than cost of living, larger packages stopped and single items increased over 20% expect farmers are not getting the extra. Pensioners being targeted",1,0,19.28.1,2022-03-11 16:39:55,,,newest,com.tesco.grocery.view
gp:AOqpTOGI-yyJf7cforgu5lIAJgH2MrtamTyf_7GdN-5Sl9nw8uYMKe8MimNoDjFykEUxNZIYehEAOKgQc2I84A,Andrew Stalker,https://play-lh.googleusercontent.com/a/AATXAJw0HycrwJ0ggJH1c735GDPGO2h93uPXIaJVCen4=mo,Terrible app. Uncaring company. Glasgow Springburn worst store in the country. Staff that obviously don't give a toss as they expect you to eat a weeks worth of food in one day. Online receipt so you cant check at the door. All in all a very poor experience. Again.,1,1,19.28.1,2022-03-11 13:51:51,,,newest,com.tesco.grocery.view
gp:AOqpTOHBACkYH2cjQ1bmOZuTEJMH7I2l7yxiFqahFyxgxpNAIBkSMV1uBpz9-OEaai4-o3c2a976M6qqvc5Iug,Evelyn Grainger-Smith,https://play-lh.googleusercontent.com/a/AATXAJwLBfPn_DJngjkewS_ru6B0NNxoPV5yFZ-CWntr=mo,Hopeless!didn't work to access Tesco groceries as I need to place an orders,1,0,19.28.1,2022-03-11 11:06:42,,,newest,com.tesco.grocery.view
gp:AOqpTOEXnVYiOQhQOVeDff02iApO-mvIO_CpeR0PmK46xW2QEZESJeNFOTt2Vn_bQjNgHUFjOqZ0yjL3dAFzLg,Tor Ytre-Eide,https://play-lh.googleusercontent.com/a/AATXAJyBt1iOe4gFZTKwYeOl5NA8z2lB3HV6eCN_9lSI=mo,"The lack of shopping list(s) makes it tedious. So Tesco, why won't you let your customers create shopping lists?",1,0,19.28.1,2022-03-10 23:01:22,,,newest,com.tesco.grocery.view
gp:AOqpTOFB_AnE6rUuD26mBnn3Ek7ppPmpeBrROl1xLrK9yzQD9-6FuZ1goiqFImHZOzJ-1VERfvjFbh9OdCeWkA,j e,https://play-lh.googleusercontent.com/a/AATXAJyofbi8fJBFCKzMEFNE3F87dJ_hheCgTUbGv6Qw=mo,Absolute rubbish. Apparently my browser keeps failing the security!,1,0,19.28.1,2022-03-10 20:42:44,,,newest,com.tesco.grocery.view
gp:AOqpTOFa8GP90xpnIjqWMrK03TFcIq-aqU4Ke403K8wN1ogLA_ehStYc5S1q9mIZ4TgRl3JyRTjzSdmmb2KN3g,V W,https://play-lh.googleusercontent.com/a-/AOh14GhE7-vcnuxqZDmGOVomRseqD0_rQ21AxfGNxJfVVw,"So... booking a delivery slot is nigh on impossible, the app keeps turning off substitutions even when I select to allow substitutions and even write a bunch of notes on each individual item, some offers require you to enter a manual code for no good reason, app often hangs and tells me it can't update my basket and adding things like club card vouchers should be much easier. Poor effort from Tesco to be honest, worked much better about 5 years ago, used to use it regularly",1,20,19.29.0,2022-03-10 17:58:19,,,newest,com.tesco.grocery.view
gp:AOqpTOFp6C195-95VMpJD75mgwaHCJlnRmArmVJLQ6b_B_BXXL7eeybh4_dZZs6cmbeN80u95FLnO1jbaPRmLg,Phil Finney,https://play-lh.googleusercontent.com/a-/AOh14GipnFesmHE8Bh350iksfif6_XRsGUT6vNZGfb_XgA,It's impossible to sing up,1,0,19.28.1,2022-03-10 14:31:53,,,newest,com.tesco.grocery.view
gp:AOqpTOFNv7qxWncyyFvdvMp3jnj3iLjpYJgsnd1TDCQ49YJ-CkYDqt_hHt6Ro0P7PRWkq8SzsGLKDvIDAknCkw,martin johnson,https://play-lh.googleusercontent.com/a-/AOh14GiL29OQWzkUXgsUhZQpjc_13cI0x_s9rp0Si99DpQ,"The changes to banks security systems have obviously not been tested properly, it took me nearly 2.5 hours to confirm the payment - get it sorted or I will MOVE suppler.",1,0,19.28.1,2022-03-09 22:14:20,,,newest,com.tesco.grocery.view
gp:AOqpTOHcGIrH5cgo1HLCpHh6ct2k3sGj3NrwyxvobkE7vm8ZV2voLwZJayTOK9giNDBW01McVgifSXC61VBovw,Sharon Jacobs,https://play-lh.googleusercontent.com/a/AATXAJxPQwDyzhMha_VNzzjjDcEH8uJ9pEV-1dHAhfNj=mo,No nutritional information on products. No reviews on products.,1,0,19.28.1,2022-03-09 08:00:48,,,newest,com.tesco.grocery.view
gp:AOqpTOFSDXxU13tYbbeZn7Fq7j3lRsclaPA9txQ5Ud3HiGLaqaDJHLVj-4lPziYy4HfaZRErEif1WcItn1ebuQ,Marjory Walshaw,https://play-lh.googleusercontent.com/a/AATXAJxY6UJn---2rHm_CVSr8v2Hu_EIwtAIyN1i_6iJ=mo,I find this app much more difficult to use than the previous one. When Hovis comes up sometimesit will scroll up or down for the bread that I want and other times it won't scroll. This is just so annoying.It took me at least 3 times as long to do my present order. I really hope you can do something about it or I shall have to change my ssupermarket.,1,0,19.26.0,2022-03-08 22:07:00,,,newest,com.tesco.grocery.view
gp:AOqpTOFkNRryBtCFY_0e1SKKw-sMpcdQ58c3UTgNVpqZKK-FIA4oFKxVHfyKawmG9V3DWsGc7qXvjCRDKx-TDg,B McGinley,https://play-lh.googleusercontent.com/a-/AOh14Gh2yW30UyS9O7DCJvJfJiuoXddvzvneN_LNBpG1Lg,Needs Google Pay integration.,1,0,19.28.1,2022-03-08 02:08:55,,,newest,com.tesco.grocery.view
gp:AOqpTOG92Q8RNBNfq8pHCk8lVwYiXIAFEigycHH9q767xvjYgnMmTSTx-Ri_hdk30Q7X2jGw77NmoPHG4jpdRQ,Jo Bloom,https://play-lh.googleusercontent.com/a-/AOh14GhnmoBywDgQsT3Lq9laUS9fNQqekawGJottm7x7jg,Clubcard doesn't scan. Useless app,1,0,19.28.1,2022-03-07 19:53:55,,,newest,com.tesco.grocery.view
gp:AOqpTOE8NxyEOwbqW1Sa4hoqxClVaWZeaIWBdM6YLDXOx4ycDBYj9z43dZqzPvMCXc8kU0i-CxTJa0CLaLauQA,Carlene Rowson,https://play-lh.googleusercontent.com/a/AATXAJzvOE-9weORz4ksd7FXrC58V5NIHTQaY2e1holS=mo,"Awful, what do I need to put in my CCV number every time I make a change??",1,0,19.28.1,2022-03-07 19:29:28,,,newest,com.tesco.grocery.view
gp:AOqpTOEWxwJJClX6Mt97QK2PIcZk3PDCqdfhf1Wbap4N6AI6JIaKo5XlvPO2FbmeLiyt1OFnw8nmIJMgl_aAyg,A A,https://play-lh.googleusercontent.com/a/AATXAJw6l9OqLAuxz_5TcdL_rJFyVNLy6Xwy28fOiWsC=mo,Whoosh delerivers constantly cancelled without explanation 15 minute before they are due to arrive,1,0,19.28.1,2022-03-07 16:46:41,,,newest,com.tesco.grocery.view
gp:AOqpTOHPvAk1ye7VTJ1Xfg38yvkQCRQUV1joZn6PTDupmJp-9MmRhQt31a6YxMo9dkVdbja47uFR__edEOhE0A,Stu Pot,https://play-lh.googleusercontent.com/a/AATXAJxYelH-ywLIRTjX-z--QtoWQD3uMEV62Qlx_sx0=mo,"Awful app. Uninstalled it after one use. Just use the website through the browser, it's so much more user friendly and has no issues. The app was having some kind of permanent crisis and it won't allow you to use the browser with the app installed. Some tab just constantly popping up at the bottom of the screen saying save chances or cancel changes, it will not go away, the most annoying features ever throughout the whole app. Sack the developers and find someone better, user friendly it isn't.",1,0,,2022-03-07 15:06:41,,,newest,com.tesco.grocery.view
gp:AOqpTOEB_sc-ePTaBfIn_7pDHHmz9oblyNENj2ViM9lL4n7MPWfUtCtcDAhFMdrnIm5qTZ13u12hXu9CX8MFTQ,Cat Goodwin,https://play-lh.googleusercontent.com/a/AATXAJxeAbqZ68jwzZETZahdI82ug9jUB7KBSUI4AG8L=mo,Since they updated the app it is so difficult to change delivery addresses,1,0,19.27.0,2022-03-07 09:15:01,,,newest,com.tesco.grocery.view
gp:AOqpTOGNpx5kPh6XMhUazAyZi-Nj1twsbyz4L3aZHkqF2eaudlIMKfKH7G8jmGHBJBSWsXwSUnd3ZO7tIsI6Dw,James Segrove,https://play-lh.googleusercontent.com/a/AATXAJyYYdkE5edz8tK57CGoUhD7Dc0wxQGyzi2A52l0=mo,"Largely a decent app, however, codes within the app are not working...",1,0,19.28.1,2022-03-07 08:52:49,,,newest,com.tesco.grocery.view
gp:AOqpTOGW-BQ6FjXpUmV8tmCryqYhHW8kiqo_CuEFMXfyW9MppOrjn0DDniSDQQBgmCsR40YOidszgwzxN73GBQ,George Henderson,https://play-lh.googleusercontent.com/a-/AOh14GgZ8lTh-7jwoxf8ojWFuNTf0cHbOymWF4CHudpn-Q,"App is terrible. Sponsored products now which are not relevant to searched item. You add something. Decide to remove. If you watch it it jump back in the basket. Been caught out and had items arrive which we knew we had removed. Order a weight of meat, receive one at nearly 3 times the weight and cost. If we weren't restricted locally to Tesco we would be using another supermarket!",1,1,19.28.1,2022-03-06 20:14:50,,,newest,com.tesco.grocery.view
gp:AOqpTOEghoIkWtZ9mGBYJ9E9Jg-zs8bY8Zi4R7ea3Cxa_8J0oNO48lh8PoplFV72NdrGrEPQvxccAW2fmOWQYg,Marta Wronikowska,https://play-lh.googleusercontent.com/a/AATXAJwvM3BuZgq8bVuVpoWj0_D4W45kKVB-0XO9jZLA=mo,"Unfortunately after updating the app there is no chance to sort products or filter the products. No option to successfully finish process. Also,Tesco app does not take into consideration that there are people who are not interested in gluten, salt, sugar..It is extremely difficult to do shopping with this app when I am not able to find my favourite brands using filters and/or exclude these products, which received for example one from 10 stars. Improvement would be more than welcome. Thank you.",1,19,19.28.1,2022-03-06 09:19:08,,,newest,com.tesco.grocery.view
gp:AOqpTOGzzceoN-etGGJIASCch22jg5fUJzZl_1hJKcfT3Fzwas1IZR1yfVB1_0kZGbx4aB-1ash0NGobN9DtfA,Adam Rigg,https://play-lh.googleusercontent.com/a-/AOh14GhSgr61BGKjHbNvIKmsdK7wuLqP5i2vd6TZ64tI,No matter how i write my address it doesnt accept it. Nice one tescos.,1,0,19.28.1,2022-03-06 05:09:49,,,newest,com.tesco.grocery.view
gp:AOqpTOHnnzhy91E4v6kjVeI34sYLzzNzpuwAIdCGf8TyoyJpQi0Y7mDbnLiqXRr9bNfaGB3xz4lApLFQ5tyWeA,Alison Allen,https://play-lh.googleusercontent.com/a/AATXAJzZhooFTjN0p1sY3HE-Ia1wurtcK9V6ZOQaJtUQ=mo,Awful Rubbish,1,0,19.28.1,2022-03-05 23:55:52,,,newest,com.tesco.grocery.view
gp:AOqpTOGbplOSpIBOXICgoafuNd-RK8oapOwNH0YHDtvfF0ZTih8hvhHDXxdTP-6RemTn-4MS2_MPEYx9U-qcyQ,neil harrison,https://play-lh.googleusercontent.com/a-/AOh14GjBgSHmLZdLUKUoBEslIO2NpfIC6mrQHYuPXYYp0w,"This app has got much worse with about 5 steps to check out, and asking for payment details whenever anything is added to your basket. Also now doesn't seem possible to contact Tesco by email. And keeps asking me to rate it which is annoying",1,13,19.28.1,2022-03-05 19:58:35,,,newest,com.tesco.grocery.view
gp:AOqpTOEDVEyjxiSlL1XgpAL8bK7ZF-OM1VL-qompeqXQxgL8OeHkuzq1_PfjaaAbyQxeG8g82dadS0Dg8wH6HQ,Hamish Crichton,https://play-lh.googleusercontent.com/a/AATXAJwRSmE33zFSPKjCZtpX0PgOSmsOAWuTSS8op77a=mo,"The main utility is in replacing the need for a physical clubcard. Scanning this app works c. 10% of the time, which is immensely frustrating.",1,0,19.28.1,2022-03-05 19:15:46,,,newest,com.tesco.grocery.view
gp:AOqpTOEIJFubtLnpHjRjtEUlL6QHFkye2CYj6Vjx69KyYaCm_uTdhBZAkkkDDOF2PV4I4rN-P0odPYHoc_hDOw,cybermitko,https://play-lh.googleusercontent.com/a-/AOh14Ggz6V7MR-Gcq7Y4A99StNvioNPxsx0MPJa_55WCpA,"A few days ago I went to Tesco Gatwick and decided to pay in cash, reason being I had some small change I wanted to spend. I went to the self-service check-out, put the exact amount in the slot and when I looked at the screen it asked me for more money. I asked the assistant for my money back. The machine did return my pounds and 20p coins but kept the 5p coins. When I pointed this out to the assistant I was completely ignored, and when I , I was basically accused of lying. #boycotTesco",1,3,19.28.1,2022-03-05 14:45:05,,,newest,com.tesco.grocery.view
gp:AOqpTOF6vgKQUNlmZjNv7qMYWKpVHOQVZMS8U2c43AL0ljBkFUVtw8fddAjA4LWXSs5PUAcQt-WnYgGucaYxkg,Debbie Norcross,https://play-lh.googleusercontent.com/a/AATXAJyUWNixc1VNPROvZ4XqcP38eh1gEQSC8QLRlcp_=mo,Far too expensive for delivery. I shop online because of disability and I cannot justify these prices,1,0,19.28.1,2022-03-05 10:09:09,,,newest,com.tesco.grocery.view
gp:AOqpTOFjfkVGjWGmzzpL8YwGHQU1Wkqdt8DtdcNbuEAh6lls5-r6vgvLtgk4VYBgXojBR6c0uRsjJlxkEYE9EA,alex pedder,https://play-lh.googleusercontent.com/a-/AOh14GgaCiEDapd7qlXlLRGknNdgwwMn1p8qGIaFzUoQvQ,Adding any item increasing the shop by >1p demands authorisation via bank app for payment is frustrating. Can you add user defined limit selections to make modifying orders less onerous?,1,0,19.27.0,2022-03-04 19:43:52,,,newest,com.tesco.grocery.view
gp:AOqpTOFLcLIowJ__zzGKKpYGRBJDnt5FwVpkzHEqK7iIqabaXZm-mEKKxANvlsYdbLEIMyeSjAaVxc71rrEJIQ,Leslie Madell,https://play-lh.googleusercontent.com/a/AATXAJzG0TFkXk8grHd_H3cf_SqUjhno8d8g2hs3dAk6=mo,Difficult to find items in a search. Will not accept coupon.,1,0,19.28.0,2022-03-04 13:18:51,,,newest,com.tesco.grocery.view
gp:AOqpTOFWnhGvqbzIQrCHdwg7zYkXMdJCiVJNtJX2ZYrINjdyAgw25Lwg2GoCfc_xjFUO_jQHXB4HhwRTewQvUA,peter welham,https://play-lh.googleusercontent.com/a/AATXAJxmUV7kMvUDfpKCiUjwukTTn0iYTAW0YwLrUNR2=mo,"Cannot find the option to change payment card details. Also, now have to go to payment screen after all changes to basket.",1,1,19.28.0,2022-03-04 10:26:40,,,newest,com.tesco.grocery.view
gp:AOqpTOETS1j0yEeTwMPRTEXWhqRuH5ObCbhiOvr69l2cnkUFMULky1m4sMk105Cd_zXTeL4xnhyRHRIDBUUtqw,Bish Jaishi,https://play-lh.googleusercontent.com/a-/AOh14Gj4dj18dpEFl863faAe3LCMnUgJrCuDyuHThyjHNQ,Rubbish service,1,0,19.27.0,2022-03-03 16:30:55,,,newest,com.tesco.grocery.view
gp:AOqpTOEm22x0pwzSRBlSInRGZhPwxQkJ640SRCPOfYki5SkeI3wWIjhGYZeZv8XVRW-JjS8OdAym1f40kLxBYA,Jerzy Speidel,https://play-lh.googleusercontent.com/a/AATXAJzWxgPrG5wtRMz16qUwXE3PARJhoL7gc_z4xdVL=mo,Kept going around in circles will not accept a valid address even though co-op morrisons waitrose all do,1,0,,2022-03-02 22:55:24,,,newest,com.tesco.grocery.view
gp:AOqpTOFJRzdlk1mOLDFOGqc77NjNoPhI0RuFEy8d0gNIrrIDj8ih8CnNNHqRXLpkdNJ4kP37appqOL4S3sMxHw,Harry Cooke,https://play-lh.googleusercontent.com/a-/AOh14GgZH3RqC9Ja7TuSNrARwUghOkB_OZriayMnS0MOUQ,Bring back the £3 meal deal or we riot,1,0,19.28.0,2022-03-02 19:26:24,,,newest,com.tesco.grocery.view
gp:AOqpTOE4vt3n7T7vhjKjypsQgD2dwpuPfjgELFfXdIT6zXlye0_SBvO6F5mimI4axMOKG_e-7Fwx_8U9J6dhew,Robin Dinerstein,https://play-lh.googleusercontent.com/a-/AOh14Gj4NzoKt_A70qQZmjpkpLIcE_H5IFmZkLlpjx64,"New app is awful for just using when shopping to collect club card points. Have to open app(which takes ages) then click clubcard then click to show your clubcard qr! In the old app, you open and qr code is there... Simple!!!",1,1,19.28.0,2022-03-02 17:37:31,,,newest,com.tesco.grocery.view
gp:AOqpTOHyUNWXDRaOG1JDRl3a5QhKOVLCHAtyk4-pmBp7Ie8KCnXyqpzCOJb5v45cNzMEuxJwNbiKLCDSp6gvxQ,Daniel Willers,https://play-lh.googleusercontent.com/a/AATXAJweBIzTFPxznABcsxCtq4BPIIzFUlG1IHKw7fBx=mo,"Useless, doesn't work and can't sign in. Tried on three different devices and same problem. Don't waste your time with it 🤬",1,1,19.28.0,2022-03-02 12:30:55,,,newest,com.tesco.grocery.view
gp:AOqpTOFlHNocRZXA_0qAORvQauLtaQ-sW0Ub7-817HetJ4WI7LJxHEBW1xGKdrcJrPd2_-YplAHZJ1TCX2npvw,Dale Yates,https://play-lh.googleusercontent.com/a/AATXAJxr8JlzhVg_Xi1QOZQpFDpLaJVw2fx7XuIIy3S7=mo,Very frustrating to use. Defaults to a store that I don't want to use,1,0,19.28.0,2022-03-01 20:40:15,,,newest,com.tesco.grocery.view
gp:AOqpTOGZzlklf9ubtzc4pmC2_WTNkBxkOPCY9TvduDyW1ZOPTeEbeyLnOSadF4KDa1kJ10FiMTDqKXF5OoZYkQ,Peter Oliver,https://play-lh.googleusercontent.com/a/AATXAJzo-OdMPJn4nLy6cxl_IvwU8j8jCjHi-PiaaB7M=mo,"An absolute shambles, I have nothing but trouble with it and if it wasn't for club card discount then I wouldn't bother with it",1,0,19.28.0,2022-03-01 20:08:13,,,newest,com.tesco.grocery.view
gp:AOqpTOG6hyxQpSxgHcGGGYrvyUlpLxZ9_KXUSXaPoRbZGJzqFM0FLRkUyzaWBplrencbWr7gsnTnLmK2gZICnQ,Keith Williams,https://play-lh.googleusercontent.com/a/AATXAJxfjUciTHj73wA8dxEknm4rOsKsN42SlMaBny-Y=mo,Only use Tesco if you want late deliveries because that's what you get,1,2,19.27.0,2022-03-01 11:55:05,,,newest,com.tesco.grocery.view
gp:AOqpTOEbt8UA35uQtrpldy-OFehPvzhxV5uwZKILXUhXJNWkfoirj7qt8z7Kl2PDaUxPrw0XdTF-rZxRNqF2ZQ,Annette Clarke,https://play-lh.googleusercontent.com/a/AATXAJxjNfhAgD-mf-g8v6WdUTpT7mCFE-sd9Ba5z4yE=mo,"I just wasted ten minutes of my life looking for my unused vouchers. Tesco sent me an email telling me I had vouchers that would expire soon and to check them on the app, which I have on my phone. Nothing, but nothing I typed into the box would show me my vouchers...the website is rubbish!",1,8,19.28.0,2022-02-28 15:53:14,,,newest,com.tesco.grocery.view
gp:AOqpTOEtm0q-9XqG7Ix5UsqWQQt5V6pJye3wjVS6pk9OVXTpoKE72iKtqoaUaieoE4h-_dRQ91togXA1rn4sjg,Stephen Cane,https://play-lh.googleusercontent.com/a/AATXAJzAvXdIhOVXkuBIxeOjkenO4hQh0eGvOB5zCU6O=mo,"Very poor. Last order cancelled by Tesco 30 minutes before delivery. £10 GOGW not available for use & on top of that, Clubcard vouchers used on cancelled order not reinstated. Extremely poor service bordering on 'sharp practice'.",1,2,19.27.0,2022-02-27 16:37:19,,,newest,com.tesco.grocery.view
gp:AOqpTOH4uLdNpsYeel23nJpIE_TtI-E1kWfToQGuztL6KsOxwmp6M2TngywWCcc3Pht0LKWT-gSZKicRdSrZpA,Sandra O'Reilly,https://play-lh.googleusercontent.com/a/AATXAJxy4hAzoq6uv4ozra9iaPUEyAVJMAuV7AzOc7YS=mo,Don't like this. I would like to return to the original way of ordering.,1,0,19.28.0,2022-02-27 15:15:42,,,newest,com.tesco.grocery.view
